,id,date,prod_4,prod_6,prod_7,prod_8,prod_10,prod_11,prod_1,prod_9,prod_2,prod_3,prod_5,prod_0,prod_15
863,laiq61wytkzl76ee3rf,2021-01-21 00:03:40.939836,,,34.0,,375.14832566655014,,,,,,5.0,42.0,1354.813302072046
864,laiq61wyds2p7vmtlo,2021-01-21 05:47:15.739259,,,48.0,1057.0497331658987,,,38.0,28.535009169996396,,45.0,,33.0,1415.5379917709217
865,laiq61wyucayty7fbs,2021-01-20 18:32:16.253065,49.0,,,,673.9755105911095,,19.0,43.67184220691295,,,8.0,,1553.4247541207267
866,laiq61wyim8z5qcathe,2021-01-20 21:36:48.426854,7.0,,36.0,,,,,338.86440106570365,2.0,42.0,,,1059.8220479877348
867,laiq61wyj53b6lffmm,2021-01-21 08:43:31.761511,12.0,,32.0,,946.2086031980134,404.1253926518122,,1022.2238846715657,,,,,1559.008877794185
868,laiq61wyxroda46dfjl,2021-01-21 04:58:32.140758,7.0,37.0,48.0,720.5344340568811,604.5142329545928,,,9.31162912486373,49.0,,,20.0,1343.2727538171466
869,laiq61wym505afjnpud,2021-01-20 17:50:30.235373,,45.0,26.0,,705.9827847971194,,,48.88555085227082,37.0,37.0,23.0,4.0,1015.0422216298014
870,laiq61wy2o0sdqyltrc,2021-01-20 19:10:27.514526,32.0,45.0,17.0,41.23803787348,,,47.0,1095.0032034866895,16.0,34.0,43.0,,1383.7446218550147
871,laiq61wylftwps7ot1,2021-01-20 21:12:45.047021,34.0,26.0,,766.193977517474,567.5013310570077,,,,,39.0,,23.0,1598.6864887738611
872,laiq61wztc8e6v2560d,2021-01-21 01:47:47.761816,15.0,,,44.98160701138719,674.9013508974112,,,,5.0,28.0,5.0,25.0,1388.155172077802
873,laiq61wzojiga3rmjc8,2021-01-21 07:51:04.931333,4.0,4.0,,40.8126141723512,942.9710261200344,,,,5.0,25.0,,,1267.997659046245
874,laiq61wz0l3g0iiw2ak,2021-01-20 18:58:11.174535,47.0,36.0,,,,,35.0,449.5410883239862,36.0,12.0,,,943.0755289043178
875,laiq61wzhbsbpkjlasd,2021-01-20 21:41:36.205552,,,37.0,32.322157059888454,,,,488.5557901725649,,,49.0,39.0,851.5803877693324
876,laiq61wznprash7gdp8,2021-01-21 05:06:17.690273,,,0.0,433.8971437183639,,,4.0,,,,,,882.220715956232
877,laiq61wzue2m49z3w4k,2021-01-21 07:54:10.906016,7.0,,,1026.1577346360764,,,,308.5337877670016,34.0,37.0,28.0,,1022.731609753903
878,laiq61wzmyw6cpbu1t,2021-01-20 21:22:52.633685,,,,1077.0700907738365,532.5720711346116,,,805.0875692424966,,3.0,5.0,29.0,1547.4279161734921
879,laiq61wzmdt6n08nmsj,2021-01-20 22:14:00.781722,,,,1003.7316414125595,463.8983424372333,1084.0257269494673,28.0,999.6423891037218,33.0,,3.0,,964.734167691623
880,laiq61wzovqvwo0oy6q,2021-01-21 08:23:11.069706,20.0,,11.0,,802.6645857113986,,,655.7685250740221,,14.0,12.0,44.0,1213.7170013461387
881,laiq61wznr6wvhh2l78,2021-01-20 16:48:26.518014,,46.0,,526.0144348700092,,,,,23.0,17.0,31.0,,1066.9688741685607
882,laiq61wz070lsw4rvwbu,2021-01-20 17:22:57.422913,,,,754.4584442771613,347.02053420418497,932.2220246370866,16.0,618.5026928880491,,,,48.0,1116.9842031908097
883,laiq61wzblm7o29dv5,2021-01-21 03:15:07.636828,,22.0,24.0,12.986607882723089,,,14.0,,33.0,,21.0,22.0,1499.2502116516052
884,laiq61wzj1yjnavz86,2021-01-21 07:12:48.156452,45.0,,1.0,896.4788303403171,909.7048515248883,1019.1475494048457,37.0,,,,,,1177.2603591956977
885,laiq61wzeyd6gfge6gm,2021-01-21 06:13:43.858103,9.0,20.0,44.0,34.28827536516833,750.0490562944699,,,,8.0,32.0,,,1403.700404168223
886,laiq61wzlbmsri12lgc,2021-01-21 06:11:43.136810,,,,651.9073912983308,1017.1917052696094,,41.0,36.99432569867,37.0,2.0,,,1274.5477801461757
887,laiq61wzcffog12tvla,2021-01-21 00:40:54.961761,34.0,,26.0,31.23933760765568,,,,455.4693945050442,25.0,,,13.0,1304.382124028586
888,laiq61xxo5kjueyfere,2021-01-28 08:23:02.151246,,,,4.183851920298986,4.828387151173111,,0.0,73.08196973405282,,8.0,,0.0,924.4347966638861
889,laiq61xxlvz1mdh4on,2021-01-27 18:42:51.046713,,45.0,,132.33805806335786,,,,,,,,,1012.8238402494571
890,laiq61xxk8hso5lozfp,2021-01-27 17:02:38.057481,14.0,34.0,0.0,146.2917496589821,,672.7255203894449,,592.3280638967381,44.0,4.0,,21.0,1343.566125629599
891,laiq61xx0he7xlecvhc,2021-01-27 23:22:19.675556,46.0,13.0,,413.71233520061486,,734.5856405078356,,673.4384104155232,,,,,1007.6134936214165
892,laiq61xx60ktgsec67w,2021-01-27 20:43:27.533708,22.0,,,615.4244311438381,589.9178400956982,,5.0,443.70785284415126,29.0,,,44.0,893.1233825390145
893,laiq61xxp59lauq7bzk,2021-01-28 06:16:59.658154,,45.0,,665.3729052548583,,235.73799932951593,,743.9490223095755,,,,,1550.8049707299442
894,laiq61xxx3q4u8mva3e,2021-01-27 22:58:09.183409,22.0,,44.0,429.8567538041982,,505.97849928775986,,,26.0,33.0,22.0,,1360.1538054583216
895,laiq61xx7zzlfu0gb0t,2021-01-27 20:09:40.689784,,21.0,48.0,30.71245876824748,243.75142089135352,328.7766620611797,33.0,,30.0,48.0,,34.0,944.8423954352572
896,laiq61xxu17yg9v84q,2021-01-28 00:10:04.811356,48.0,33.0,,,344.29675504889315,,,36.35550991909344,,21.0,19.0,37.0,1575.902391131861
897,laiq61xxf1pfld1r9op,2021-01-27 22:59:55.953246,47.0,20.0,14.0,27.667657861053307,,,11.0,686.8772127401259,,15.0,,1.0,1012.9172894680082
898,laiq61xx3nns8udbjx6,2021-01-28 03:49:18.086498,,,27.0,12.668561601145722,,570.37690603221,40.0,34.053120626419144,,,,,1481.3878258484142
899,laiq61xx0fic7h3ctv3,2021-01-27 18:05:06.170317,,,1.0,,308.0116168504629,,16.0,139.67324229144728,,10.0,6.0,,1488.4499942171742
900,laiq61xxchjiupxqjri,2021-01-27 20:24:40.447291,,27.0,21.0,,577.8994762341376,424.75359559766633,,722.0454453526338,18.0,,34.0,,1397.537431896099
901,laiq61xxy2dqquh6n7n,2021-01-28 06:44:39.916494,30.0,24.0,,,12.645020615069228,,33.0,728.8961382412307,28.0,22.0,3.0,,987.1044063109755
902,laiq61xxcaet5ksken,2021-01-28 07:43:39.821360,39.0,20.0,39.0,27.821802295708665,360.6303595090366,506.7907507201493,24.0,29.172492904259016,7.0,,17.0,20.0,1560.5491844566686
903,laiq61xynleal3c0pcn,2021-01-28 05:51:04.268523,1.0,20.0,,,168.92801013784685,,29.0,691.9527491083661,22.0,11.0,,9.0,1225.0471004850688
904,laiq61xyc85a2gxy1x,2021-01-28 00:47:51.157606,,,,429.52133556297895,8.303240937462727,,,,33.0,,41.0,9.0,1602.597596925836
905,laiq61xydtsb479u7l,2021-01-28 06:46:46.269900,4.0,40.0,19.0,58.62107469207702,371.0731023524499,,30.0,,0.0,,16.0,21.0,880.4659590637652
906,laiq61xyoqngkbx5f1s,2021-01-27 16:33:26.706675,,41.0,,,,,,722.543703278946,22.0,,,,1547.710846114087
907,laiq61xydj7msjj6w67,2021-01-28 05:41:04.229617,,,40.0,,23.819686128302603,,,45.069333165921364,,10.0,,,1132.3846374949026
908,laiq61xyk3vgihajuqi,2021-01-28 07:59:21.449238,9.0,10.0,39.0,,223.30752220474352,25.372375114108884,,206.9515737863937,,,16.0,,1137.9538606658703
909,laiq61xy2tnu0ozowsp,2021-01-28 04:14:36.462249,47.0,20.0,12.0,647.8853694807796,366.7639058892317,,,587.1125271422636,21.0,14.0,,,1148.343340799647
910,laiq61xyphfeo8f9ol,2021-01-28 07:48:17.206103,,,,31.952528328704716,,178.51558659405399,9.0,276.1000911782286,,,45.0,21.0,1097.7597359776032
911,laiq61xymzd9fqb6vdj,2021-01-27 20:46:49.406414,,42.0,30.0,,497.3699481666876,,,373.47938280358716,,,11.0,,957.8848866125587
912,laiq61xyf4bg6ozccge,2021-01-28 00:53:06.446737,26.0,15.0,43.0,1.6626041985305706,,409.7356282172451,,285.35888854488104,10.0,,8.0,,1558.5575416894926
913,laiq61xynmxe6esiib,2021-01-28 01:44:22.630230,24.0,36.0,8.0,15.302205325344309,776.9769282218328,,,338.5194124491015,,,,,1284.1428698263057
914,laiq61xy5rnjwyh9oue,2021-01-27 18:15:31.182091,49.0,42.0,11.0,42.071423077769346,,722.6994649922601,29.0,,1.0,,28.0,49.0,941.9893386265207
915,laiq61xy7x799u1vyr,2021-01-27 20:21:25.542532,13.0,,,,,372.83781669042503,,408.68021804035595,,21.0,42.0,17.0,1155.2967233343604
916,laiq61xydbzm0dle29i,2021-01-28 01:25:54.286875,19.0,,,,320.72766439966864,,,,,,41.0,,1317.9485228356725
917,laiq61xy0uz8sk2z7cd,2021-01-28 07:27:30.780547,43.0,26.0,4.0,75.03402553308418,303.4959524793235,436.26876759234705,3.0,384.21381787605884,16.0,13.0,,,825.6693213125112
918,laiq61xyxusnplacw6,2021-01-27 21:46:25.595430,,,24.0,614.4974299098416,418.36413520836544,515.9668876879438,,550.8532465196673,22.0,37.0,19.0,,1589.0367866277074
919,laiq61xyd9ce1sche8l,2021-01-27 22:49:29.709304,,,24.0,,616.4343473776487,246.21153276731616,,15.457098230958966,,34.0,,,1459.8513934905477
920,laiq61xy74b5enhe3qu,2021-01-28 06:28:54.297709,48.0,,8.0,747.9216265268393,192.50601495300756,,,,10.0,,,,1248.888834636457
921,laiq61xyqy0xfbnjht,2021-01-27 21:14:38.127710,15.0,,40.0,200.75703051209925,,,4.0,285.0517054552732,,,12.0,31.0,1501.1529754761355
922,laiq61xyb49hubqfvuv,2021-01-27 17:55:04.373223,6.0,10.0,19.0,802.3031360362266,,674.2311179343415,,24.77854964509151,10.0,,,,1024.4430478788472
923,laiq61xyqgybs1dmref,2021-01-28 03:01:13.070399,20.0,27.0,,27.679676944219512,,569.8431865529109,33.0,184.60770644636708,,,39.0,4.0,1126.1781403417785
924,laiq61yu0qskglh925e,2021-02-03 17:45:33.900859,19.0,29.0,,111.53440222283103,,,36.0,41.8907168090355,35.0,44.0,,,1182.942070700149
925,laiq61yu3a5hai0ymy,2021-02-04 00:58:49.968319,,37.0,36.0,43.31243155678184,317.6582159660679,390.30902595033467,40.0,26.293130477396787,0.0,,32.0,,827.4704339194152
926,laiq61yuxmn0cmit4ks,2021-02-03 23:32:06.281491,31.0,7.0,,260.184926131627,218.50097813079753,,,31.661815268415193,,16.0,,44.0,1014.5048168308622
927,laiq61yu3you3n1bys,2021-02-03 16:58:05.807162,7.0,,,424.79439122567425,22.499618380105005,,6.0,393.57625242495357,,,,,920.7982627843953
928,laiq61yu9k3lexe80v,2021-02-04 07:59:35.270411,,,3.0,,66.02513125786754,193.29424175378904,47.0,24.127799820461348,49.0,16.0,20.0,,1410.1564277643338
929,laiq61yuaooohqqb16j,2021-02-04 00:20:38.177805,20.0,,,27.475722743531104,56.5995523217274,,,191.1596923277936,25.0,,20.0,,1420.5073926748455
930,laiq61yu8qgivu59l5,2021-02-04 06:46:44.142839,36.0,,42.0,115.26777902959219,188.2486456191945,87.69118160197283,,,2.0,,37.0,44.0,1565.5554584677946
931,laiq61yuqbrd0vmp5d,2021-02-03 16:59:50.326316,32.0,16.0,,,,174.50041262805308,23.0,,15.0,19.0,,41.0,891.6518183881533
932,laiq61yu2bnohyblzfs,2021-02-03 17:52:44.376985,3.0,4.0,,179.1889878871749,271.53468108509026,,22.0,,45.0,35.0,29.0,,831.2116429009636
933,laiq61yu5e6mr08ywlp,2021-02-04 07:17:48.460186,35.0,,35.0,488.6104137564419,409.21284247928514,,28.0,27.394541682106055,42.0,39.0,32.0,,1435.97302898626
934,laiq61yuojc87ua8wi,2021-02-03 23:39:12.230918,18.0,,14.0,68.73579206299269,212.56724139501011,,,312.3330103978934,,,,49.0,874.9701261169669
935,laiq61yuzcm7p7c81jj,2021-02-03 19:17:52.055697,46.0,24.0,,17.467185070664243,78.02989395251524,,22.0,,,,,14.0,1362.5521932892866
936,laiq61yuledi2jhg01p,2021-02-04 05:18:48.562916,24.0,46.0,44.0,20.134788180743246,120.38687114367991,,21.0,,,,35.0,9.0,1487.4435441960625
937,laiq61yvpsn6b5ab91f,2021-02-03 23:26:11.980564,35.0,14.0,19.0,231.71309921619792,92.1777641283955,60.709982212503064,22.0,44.92802969337907,39.0,6.0,1.0,39.0,810.8064769290471
938,laiq61yvsc8qlbxiw4,2021-02-03 17:54:15.765986,,,34.0,207.56909614273695,,,20.0,,6.0,,,,1279.4270601926492
939,laiq61yvlk8fyl0xlvj,2021-02-03 22:11:37.694850,37.0,14.0,,0.6446163281008332,143.2069231533528,,18.0,7.249012210075412,,27.0,,,1465.0152088365078
940,laiq61yvtn06mqp2hth,2021-02-04 04:38:27.366311,,32.0,45.0,214.51036812971336,,,21.0,8.892091047472206,41.0,,,,1036.2699425165563
941,laiq61yvsu7gyejwtyb,2021-02-04 08:08:09.334076,34.0,38.0,,226.32190889020836,,,,,,,,33.0,853.2647401578104
942,laiq61yvlspkszdfgnc,2021-02-04 02:33:11.771520,46.0,,,,,64.9102073975393,12.0,,35.0,9.0,,49.0,1260.9755362603755
943,laiq61yvvm0sit9zlnr,2021-02-03 20:25:54.524454,0.0,,,104.23453643174508,130.3938397810884,173.98098733679626,,460.52204625339607,16.0,,47.0,14.0,847.8149244216088
944,laiq61yvszn1jzsq2i,2021-02-04 03:09:38.510391,21.0,23.0,,11.055348885533366,324.87512959244754,439.140205372686,,,45.0,,,,1446.87590571636
945,laiq61yv49g7hbm6i3v,2021-02-04 06:05:50.421405,10.0,17.0,15.0,49.934202072300735,,6.724164593641376,39.0,218.32107093152075,21.0,49.0,8.0,30.0,1525.653076339588
946,laiq61yvoaw8tr89yjg,2021-02-03 18:44:29.966060,,4.0,,,147.81956110982344,,,469.91475960773903,,,,,869.7914069175818
947,laiq61zrlkfdun7p8ab,2021-02-10 17:15:51.437015,,,,,,652.4658943294515,43.0,26.912650132799985,,12.0,32.0,40.0,723.573634816335
948,laiq61zrcu1x4gbylkk,2021-02-10 20:34:52.532529,10.0,,4.0,,42.59457584719322,524.8065649473284,,,,1.0,,,824.9887798676261
949,laiq61zrw0mmrcuvrkq,2021-02-11 05:49:54.313749,43.0,,37.0,661.6586689733714,,,17.0,,,7.0,,,1390.8947721182565
950,laiq61zrd7bnkzlhky5,2021-02-11 08:42:35.733320,48.0,,18.0,641.768353609327,,,48.0,458.3143780636049,,0.0,,,798.0981525881982
951,laiq61zr3au2i4mmdl5,2021-02-11 00:57:49.060273,,,,,,531.2107868499165,,48.58526722322323,14.0,4.0,,25.0,1346.7220502165578
952,laiq61zre3m6pfndg1i,2021-02-10 22:45:42.681116,,,,416.0190091387401,791.1049285126477,512.6833561439074,13.0,28.085305894757685,,36.0,36.0,,996.9177747235804
953,laiq61zrxg9v3yfevh,2021-02-11 02:47:30.084619,,,,90.13438504239643,238.0537689792337,,44.0,,26.0,,0.0,,998.8469688342032
954,laiq61zryy8g1937uun,2021-02-11 04:53:26.763848,,33.0,,407.49665641740694,,779.1957795644298,,339.2360712757718,49.0,30.0,14.0,24.0,1303.2744317292031
955,laiq61zrkujql0mscv7,2021-02-10 22:09:57.369832,,35.0,,701.4556510032593,432.1479593910194,548.2868091633821,,,40.0,45.0,,10.0,798.8601839093225
956,laiq61zr5shkubogf6q,2021-02-11 03:05:59.344129,39.0,21.0,,,,67.75010392425672,44.0,,6.0,,15.0,2.0,1372.4066037053951
957,laiq61zrtjo6ewqyqri,2021-02-10 22:10:00.049162,,11.0,48.0,19.525609926530365,730.9878738157474,286.33966286005534,8.0,22.31830058688381,23.0,10.0,,2.0,1393.579000967565
958,laiq61zr5hf0p61f46g,2021-02-11 00:43:06.524998,22.0,36.0,,,561.7727662310393,,,75.88637184186663,,48.0,,,884.7616098504691
959,laiq61zrui6preqhvw9,2021-02-10 21:53:31.260582,,,,94.64502462798282,,671.1962268237085,35.0,720.0498662395521,,48.0,,11.0,1084.072515234321
960,laiq61zre06ei0g9pod,2021-02-10 22:42:22.288107,37.0,6.0,48.0,787.1948687144012,,147.3550702562313,,,33.0,39.0,20.0,30.0,1209.9415787510811
961,laiq61zr2cw6jt8pdo3,2021-02-10 19:07:19.235663,23.0,,,14.355410161910354,17.183768574354843,,43.0,293.7804907861918,49.0,,15.0,,1455.6494600483325
962,laiq61zrhnhztsnruue,2021-02-10 23:36:17.588278,,,13.0,,203.46623506989633,,20.0,,19.0,38.0,26.0,,1322.3186730216348
963,laiq61zrtbuui2gkwvd,2021-02-11 04:08:46.187752,,,36.0,21.437453962424847,78.52222942970553,,12.0,294.37454556541104,21.0,22.0,,,1363.814372671715
964,laiq61zrxr637t1nhdd,2021-02-11 05:07:37.776678,,,,61.96291037117219,,,3.0,170.00418807849374,10.0,28.0,40.0,,955.149950718725
965,laiq61zrsmx734etwj,2021-02-11 02:04:37.880620,,,40.0,7.399712174121542,,425.01466074246764,,,47.0,32.0,,,920.2526601118075
966,laiq620p0zx0682q7o6m,2021-02-18 08:11:31.253596,15.0,,,,,562.4613438284636,0.0,,,,,,1355.294058495384
967,laiq620pf65oiz5c1ui,2021-02-17 20:47:47.250074,15.0,39.0,,15.51958026180823,,,31.0,1035.8779547162462,,,9.0,,1400.8539427424419
968,laiq620p75ak37ic637,2021-02-17 21:02:43.987945,5.0,,,935.2112734605128,590.549778646137,,,,49.0,,,8.0,672.5313795837544
969,laiq620p6jzqv7vtp3o,2021-02-18 01:29:04.802213,5.0,43.0,40.0,793.5992946892616,311.6769599960827,690.8571205673977,23.0,920.9393661642814,,,,49.0,1256.7281948516847
970,laiq620ps90astb26uf,2021-02-17 20:51:40.711910,,31.0,43.0,550.6278967521137,597.8609328999244,841.436679286297,,1095.6964757819285,,,,,1346.5024173199035
971,laiq620pwqdgymzxv2f,2021-02-17 22:59:22.905976,,,,338.08273765667326,729.7841174286075,,41.0,839.2913355806209,,38.0,15.0,,994.433931227114
972,laiq620p7jlzulclrbm,2021-02-18 03:12:42.168936,23.0,,0.0,813.1809541376686,752.3040675770776,,1.0,814.5397496146883,,33.0,39.0,,986.6736532173309
973,laiq620pvomcd9p5oj,2021-02-17 17:30:35.538639,5.0,23.0,,,,,26.0,,27.0,,,6.0,952.0959245636914
974,laiq620pka2bxyeob9,2021-02-18 01:09:30.216089,,,,13.17423546782005,882.0936639819597,396.221557617701,33.0,673.9349893244162,,,45.0,49.0,1170.066907766114
975,laiq620phmp5fgn8g7,2021-02-17 16:53:06.672789,,26.0,,24.80851314588263,699.4941782058726,476.3542579227767,3.0,842.557188323952,49.0,,,44.0,689.74035414595
976,laiq620p7xllhbuq2mw,2021-02-18 06:36:13.042336,,11.0,9.0,,,,,733.7581577081042,,,,,1348.6307196673006
977,laiq621kebubkxn5pyp,2021-02-25 03:24:35.961694,22.0,35.0,0.0,96.02527292026531,,59.28355253695483,45.0,227.31061768029411,,,,,540.2542039274468
978,laiq621k7rgz7pxeb7b,2021-02-24 19:28:15.960538,39.0,,,577.03272397904,197.95695481300854,,21.0,711.4434731930882,38.0,11.0,30.0,,712.6479616389036
979,laiq621kbyv1ydzz7oc,2021-02-25 05:36:09.101067,33.0,34.0,,586.9170375029728,412.1345938675982,,,,,,,,1016.3055090640737
980,laiq621kt0mjoctu5d,2021-02-25 07:16:26.065291,,,,,15.852470598580801,329.2820682508972,,44.51959238685967,18.0,,22.0,,798.3020718134824
981,laiq621kr1gnha0iun,2021-02-25 04:58:47.516859,,,,,341.7757578632678,,4.0,589.9541911236953,45.0,38.0,47.0,,1109.2411378055012
982,laiq621k5brb21upfu7,2021-02-24 22:01:21.852046,,,,255.44975859191393,,65.42683609660689,24.0,31.825186424527907,,21.0,,27.0,537.9970730634068
983,laiq621kblqyf5jym1b,2021-02-24 19:55:18.376045,,16.0,19.0,366.8501643884999,742.019194700366,,44.0,,25.0,,,,1253.4503898712449
984,laiq622gn81ieau80nj,2021-03-03 21:25:34.193670,,41.0,,204.98250823983784,301.65054573449163,,,,2.0,14.0,,,804.4709215045713
985,laiq622gmwy2crggb4q,2021-03-03 21:30:14.576667,,,,487.81889847285,76.13083620154191,,2.0,101.91184522051975,43.0,46.0,,19.0,914.8593613287655
986,laiq622gvp0s3908ft,2021-03-04 00:28:27.611278,,,,58.7822411583096,,265.4451101679298,,296.7268146789262,,42.0,,,793.8479337232188
987,laiq622gzlphqfhpev,2021-03-04 01:56:27.395368,16.0,37.0,34.0,379.20722519678,410.0311799264373,,24.0,22.486396721343937,,39.0,31.0,,593.4162420148222
988,laiq622g8l9ezugl40a,2021-03-04 08:18:08.788387,,,2.0,277.89966906317613,211.55835065692094,339.63411233744085,5.0,42.35310834989752,6.0,,28.0,2.0,1013.1235236399625
989,laiq622gruhtz2bzje,2021-03-04 02:37:29.365072,,,,,137.42254146785473,324.1298109038918,22.0,,,5.0,17.0,25.0,967.5380578225675
990,laiq622g2avsdsanw08,2021-03-03 16:33:39.575695,46.0,,27.0,483.38179293322503,,,,,,21.0,,23.0,458.1154585153458
991,laiq622gc24uy7hglh6,2021-03-03 18:08:22.432299,,,,82.95953337312932,66.26182357606257,142.88632390184108,24.0,373.4684673810144,,44.0,,20.0,1104.351279299909
992,laiq622gl34xbg0oy0l,2021-03-03 23:17:29.349850,32.0,41.0,1.0,41.397928056437074,178.54868700870472,,30.0,269.0330780092508,7.0,,,,663.3825269422118
993,laiq622g7qyyf0wu7hd,2021-03-03 23:42:29.207552,,,36.0,59.1523750804358,136.07146101136271,,27.0,470.09107580402053,2.0,20.0,37.0,14.0,572.4622236430575
994,laiq622gtdfg4evrhoq,2021-03-04 07:25:11.497377,45.0,15.0,,140.04235293864062,,,,16.70942611213905,,,19.0,,933.9608481922172
995,laiq622gd30730b62hr,2021-03-03 22:49:09.036985,,,12.0,,,272.84690096320685,34.0,,,,33.0,49.0,702.7521953254274
996,laiq622gey6ffu6atno,2021-03-04 02:38:11.897910,42.0,24.0,,2.0156500840176363,151.5724945321727,325.4800431777435,,,6.0,20.0,,,764.1939714527532
997,laiq622gl414hazfa4h,2021-03-04 05:36:17.981342,,,4.0,4.014152970230134,271.0009613878558,,5.0,169.47673862352576,,,,,461.77827409412566
998,laiq622g87lgzuatzds,2021-03-04 08:20:44.858785,,18.0,,32.33558604729233,,378.09745293278934,12.0,,48.0,,19.0,25.0,918.557046954412
999,laiq622gd97q4jighjl,2021-03-03 21:58:32.593052,39.0,28.0,31.0,241.1599105684072,,39.86233671265836,39.0,7.157610293973837,5.0,17.0,39.0,32.0,641.5458582504928
1000,laiq622gosidf1v974n,2021-03-03 18:04:02.261372,,,,17.648986168856307,,,34.0,3.4727343736568717,,,,32.0,1039.3014663179792
1001,laiq622gj4z09bx8r2,2021-03-03 18:42:38.945146,,40.0,,,,125.51677289636513,,4.585956865205631,,16.0,36.0,,1084.695053064771
1002,laiq622gu9rth4h0h8,2021-03-04 03:35:05.911975,,,37.0,28.625049325610284,158.13682794210717,249.9932546528606,,39.51962117190405,,29.0,,,1037.9057500184015
1003,laiq622h0xfjq4ibg8n,2021-03-03 23:55:39.863841,17.0,,,496.27803981016865,,,9.0,15.17462737785553,46.0,,,42.0,1073.0152957704672
1004,laiq622h906xssiktj,2021-03-03 16:58:10.360498,17.0,,26.0,,,,,28.49168206503785,49.0,,,,539.2774349883094
1005,laiq622hxx4eqh7lbi,2021-03-04 07:29:52.790419,14.0,,1.0,48.418858345781416,,,1.0,,,,,,406.101231046425
1006,laiq622hcl0ve2pqoj7,2021-03-03 17:03:33.938076,,,18.0,471.061224733551,37.10558034720901,,,,,32.0,34.0,19.0,895.274477477015
1007,laiq622htbd404njrfo,2021-03-03 20:27:21.867300,,44.0,,5.449342220354925,,,31.0,0.08593880028257006,,,,,566.9124853673269
1008,laiq622hhhjtzn7ac4u,2021-03-03 21:59:09.125360,44.0,,31.0,225.22952833860472,276.9165719140731,,,264.8625918353275,,48.0,,,614.1785460021775
1009,laiq622h7pcm9cw39ii,2021-03-04 05:25:24.200508,31.0,,25.0,338.98215304386565,,,49.0,142.2311278212668,3.0,,,13.0,463.4571706219338
1010,laiq622h2zfkpfdr4qp,2021-03-04 05:59:01.574854,36.0,,,10.048510680343782,154.62393299398107,,14.0,16.340685444921576,,,45.0,7.0,705.1552068802463
1011,laiq622hldl0sg4br2l,2021-03-04 08:14:49.509204,,18.0,,328.25839407298844,138.64075358664286,247.5393694390645,16.0,0.6279383001034375,,,,36.0,375.10486117442514
1012,laiq622h8nz1lvtj6a,2021-03-04 08:35:30.515549,,,,,200.47042236707654,179.19361874490727,,60.716846198807275,45.0,35.0,,,614.6915980294268
1013,laiq622hw2ov47t2lbe,2021-03-03 17:20:43.585933,45.0,,,18.57091755958845,,,32.0,181.89389472213614,32.0,45.0,,,495.6753215085589
1014,laiq622hwkny98fbrx,2021-03-04 03:05:10.129453,43.0,27.0,,343.11140456761785,,445.4068348992802,30.0,186.63402164892022,2.0,12.0,,1.0,922.2032460704037
1015,laiq623eil34jg5sfgs,2021-03-10 23:13:24.761808,,21.0,2.0,,110.59180997219421,,43.0,,,,,,825.4116892655867
1016,laiq623et1auas28s9q,2021-03-10 23:06:03.306868,23.0,,,45.987518153783334,774.3555689268336,,0.0,8.684688370522952,23.0,,,11.0,333.78682916010865
1017,laiq623ecd6zorymkgm,2021-03-11 08:42:00.674911,6.0,31.0,30.0,397.6974246238675,,794.3358105389375,41.0,635.5523704088125,,24.0,,29.0,987.2805280979794
1018,laiq623eei696pzxuyk,2021-03-10 19:37:01.742481,1.0,14.0,,28.871497323291617,298.9989625001042,159.57127567663105,47.0,261.3279236408533,40.0,,29.0,,956.7121934618353
1019,laiq623ebstyv5ttrd,2021-03-10 20:34:16.175200,,,,7.4366965484811365,44.46701188054351,601.8312233964514,,37.34391267662255,,,,,510.59040429398897
1020,laiq623e136vah8yr5fp,2021-03-11 07:32:34.692379,3.0,42.0,13.0,649.7619720527082,395.7087473437286,829.4729849313356,,626.1032318409433,,,40.0,,1031.9064539946182
1021,laiq623evlez184sfu,2021-03-10 16:57:54.590935,,23.0,,691.5032732438501,584.7129966725097,,3.0,222.4819544178887,43.0,8.0,41.0,,954.5442938765134
1022,laiq623eredyxb8hmp,2021-03-11 02:38:30.209532,,28.0,,45.60289447894492,359.7960480860562,,17.0,621.5310579822069,,,,,484.0336915834747
1023,laiq623erfgj09t4ur,2021-03-10 19:11:06.899128,,,46.0,697.2243876040279,608.8335544792061,668.6616605525396,,,,34.0,,,823.5368557510809
1024,laiq623efb19qkca7j4,2021-03-10 17:11:52.492774,,,25.0,610.127633772572,322.2161625686904,88.93880790161579,36.0,730.450916956288,,17.0,39.0,48.0,525.8183458343667
1025,laiq623epgvy3w2ng7,2021-03-11 02:34:25.444328,1.0,,,5.284428188319845,589.5500550941265,,33.0,,,17.0,,14.0,745.0130931437955
1026,laiq623e2j789mva12y,2021-03-11 08:02:02.646250,6.0,15.0,,49.52292051899791,,,46.0,1.9130169326669222,,,,49.0,765.1846800627543
1027,laiq623e6lnynfy9yf4,2021-03-10 20:21:11.510266,13.0,24.0,47.0,197.5038189512858,,,39.0,273.5180206045615,48.0,18.0,30.0,,865.0268078237646
1028,laiq623ef1vf4s29fi,2021-03-10 23:22:34.335394,,,,42.059501192571524,,,,40.103079894604875,,,26.0,,747.7260483807008
1029,laiq623eyifxes9dpb,2021-03-11 02:15:49.907836,,,,46.636463321523905,,,,6.105815023524109,30.0,13.0,,,533.8498475126275
